Date,Open,High,Low,Close,Adj Close,Volume
2022-10-14,154.02000427246094,154.1999969482422,152.72000122070312,152.97999572753906,152.97999572753906,5471900
2022-10-17,154.9199981689453,155.3300018310547,153.32000732421875,153.4199981689453,153.4199981689453,4348000
2022-10-18,154.0800018310547,154.24000549316406,153.24000549316406,153.75,153.75,4528400
2022-10-19,152.08999633789062,152.49000549316406,151.5399932861328,151.69000244140625,151.69000244140625,8257100
2022-10-20,151.9199981689453,153.22999572753906,151.27000427246094,151.4499969482422,151.4499969482422,5019800
2022-10-21,151.97999572753906,154.30999755859375,151.8300018310547,154.14999389648438,154.14999389648438,6898400
2022-10-24,153.4499969482422,154.05999755859375,153.05999755859375,153.64999389648438,153.64999389648438,4673300
2022-10-25,153.9600067138672,154.7899932861328,153.8300018310547,154.0,154.0,3434100
2022-10-26,154.77999877929688,155.72999572753906,154.77999877929688,154.97999572753906,154.97999572753906,4448200
2022-10-27,154.7100067138672,155.08999633789062,154.22000122070312,154.74000549316406,154.74000549316406,3654900
2022-10-28,152.9600067138672,153.5399932861328,152.5,153.16000366210938,153.16000366210938,4645400
2022-10-31,152.16000366210938,152.8699951171875,151.88999938964844,151.91000366210938,151.91000366210938,6097800
2022-11-01,153.82000732421875,153.97999572753906,152.8699951171875,153.4600067138672,153.4600067138672,4603600
2022-11-02,154.16000366210938,155.4199981689453,152.25999450683594,152.38999938964844,152.38999938964844,7210900
2022-11-03,150.6999969482422,151.9600067138672,150.57000732421875,151.80999755859375,151.80999755859375,5378800
2022-11-04,154.9499969482422,156.60000610351562,154.66000366210938,156.47000122070312,156.47000122070312,7692000
2022-11-07,156.22000122070312,156.57000732421875,155.80999755859375,155.85000610351562,155.85000610351562,4425700
2022-11-08,155.99000549316406,159.8699951171875,155.97999572753906,159.4499969482422,159.4499969482422,11299600
2022-11-09,159.36000061035156,160.35000610351562,158.4499969482422,158.64999389648438,158.64999389648438,6040600
2022-11-10,162.00999450683594,163.50999450683594,161.66000366210938,163.47999572753906,163.47999572753906,9939900
2022-11-11,163.91000366210938,164.5800018310547,163.4199981689453,164.55999755859375,164.55999755859375,4622400
2022-11-14,164.1999969482422,165.24000549316406,164.14999389648438,164.9199981689453,164.9199981689453,6187600
2022-11-15,165.27000427246094,166.22999572753906,164.55999755859375,165.5,165.5,9903500
2022-11-16,165.41000366210938,165.7100067138672,164.8300018310547,165.1199951171875,165.1199951171875,3645800
2022-11-17,163.7899932861328,164.11000061035156,163.39999389648438,163.9199981689453,163.9199981689453,4574400
2022-11-18,163.3800048828125,163.69000244140625,162.67999267578125,162.7899932861328,162.7899932861328,4321100
2022-11-21,162.44000244140625,162.5,161.27999877929688,161.8800048828125,161.8800048828125,4766500
2022-11-22,162.3000030517578,162.60000610351562,161.72000122070312,162.07000732421875,162.07000732421875,3203800
2022-11-23,161.69000244140625,163.24000549316406,161.55999755859375,163.0800018310547,163.0800018310547,4167000
2022-11-25,162.85000610351562,163.42999267578125,162.75999450683594,163.22000122070312,163.22000122070312,1436500
2022-11-28,162.92999267578125,163.05999755859375,161.91000366210938,161.92999267578125,161.92999267578125,4052900
2022-11-29,162.6999969482422,163.6300048828125,162.60000610351562,162.72999572753906,162.72999572753906,2620600
2022-11-30,163.69000244140625,164.80999755859375,162.39999389648438,164.80999755859375,164.80999755859375,4874700
2022-12-01,167.47999572753906,167.9499969482422,166.97999572753906,167.83999633789062,167.83999633789062,8625800
2022-12-02,166.17999267578125,167.47000122070312,165.75999450683594,167.25999450683594,167.25999450683594,5185900
2022-12-05,166.5500030517578,166.72000122070312,164.32000732421875,164.38999938964844,164.38999938964844,5436200
2022-12-06,165.1999969482422,165.5399932861328,164.4499969482422,164.83999633789062,164.83999633789062,3597800
2022-12-07,165.47000122070312,166.63999938964844,165.32000732421875,166.3300018310547,166.3300018310547,4610700
2022-12-08,166.5800018310547,167.0500030517578,166.07000732421875,166.47000122070312,166.47000122070312,3217900
2022-12-09,167.25999450683594,168.08999633789062,166.60000610351562,167.05999755859375,167.05999755859375,5431300
2022-12-12,166.44000244140625,166.60000610351562,165.42999267578125,165.67999267578125,165.67999267578125,3504400
2022-12-13,169.2100067138672,169.7899932861328,168.02000427246094,168.50999450683594,168.50999450683594,6750200
2022-12-14,168.42999267578125,168.80999755859375,167.13999938964844,168.10000610351562,168.10000610351562,5643000
2022-12-15,165.72999572753906,166.2100067138672,165.10000610351562,165.35000610351562,165.35000610351562,8363000
2022-12-16,166.02000427246094,166.97999572753906,165.83999633789062,166.7899932861328,166.7899932861328,5372000
2022-12-19,166.7100067138672,167.11000061035156,165.99000549316406,166.32000732421875,166.32000732421875,3940500
